char,observations,max_level,min_level,activity_days,days_since_start,unique_zones,unique_sessions,guild_count,level_gain,has_guild,race_encoded,class_encoded,obs_per_session,zone_per_day,level_per_day,zones_per_obs,is_late_joiner,no_guild,is_heavy_player,is_light_player,is_max_level,is_static,stalled_leveller,is_low_level,progression_ratio,guild_hopper,is_explorer,obs_x_level,activity_x_guild,churned
885,22,60,60,0,8,10,1,1,0,1,1,1,11.0,10.0,60.0,0.43478260869565216,0,0,1,0,0,0,0,0,0.0,0,0,1320,0,1
887,9,1,1,149,0,1,7,1,0,1,3,5,1.125,0.006666666666666667,0.006666666666666667,0.1,0,0,0,1,0,1,1,1,0.0,0,0,9,149,1
889,1417,70,60,58,178,35,59,2,10,1,3,6,23.616666666666667,0.5932203389830508,1.1864406779661016,0.02468265162200282,0,0,1,0,1,0,0,0,0.14084507042253522,0,0,99190,58,1
890,4561,70,61,269,0,67,206,2,9,1,4,2,22.033816425120772,0.24814814814814815,0.25925925925925924,0.014686540990793511,0,0,1,0,1,0,0,0,0.1267605633802817,0,1,319270,269,0
892,213,70,70,90,0,13,59,2,0,1,4,4,3.55,0.14285714285714285,0.7692307692307693,0.06074766355140187,0,0,0,0,1,0,1,0,0.0,0,0,14910,90,1
895,51,1,1,78,3,1,14,1,0,1,4,8,3.4,0.012658227848101266,0.012658227848101266,0.019230769230769232,0,0,0,0,0,1,1,1,0.0,0,0,51,78,0
906,528,70,70,260,2,30,75,2,0,1,2,8,6.947368421052632,0.11494252873563218,0.2681992337164751,0.05671077504725898,0,0,0,0,1,0,1,0,0.0,0,0,36960,260,0
908,156,70,70,178,4,18,34,1,0,1,2,8,4.457142857142857,0.1005586592178771,0.39106145251396646,0.11464968152866242,0,0,0,0,1,0,1,0,0.0,0,0,10920,178,0
909,157,64,61,161,11,14,23,2,3,1,3,1,6.541666666666667,0.08641975308641975,0.3950617283950617,0.08860759493670886,0,0,0,0,0,0,0,0,0.046153846153846156,0,0,10048,161,1
923,8,12,12,197,24,2,3,0,0,0,2,6,2.0,0.010101010101010102,0.06060606060606061,0.2222222222222222,0,1,0,1,0,1,1,1,0.0,0,0,96,0,1
925,1011,70,70,201,0,38,179,1,0,1,2,1,5.616666666666666,0.18811881188118812,0.3465346534653465,0.037549407114624504,0,0,0,0,1,0,1,0,0.0,0,0,70770,201,0
927,10,25,25,155,43,2,9,1,0,1,4,2,1.0,0.01282051282051282,0.16025641025641027,0.18181818181818182,0,0,0,1,0,1,1,1,0.0,0,0,250,155,0
929,1418,70,70,259,0,42,143,1,0,1,4,2,9.847222222222221,0.16153846153846155,0.2692307692307692,0.02959830866807611,0,0,0,0,1,0,1,0,0.0,0,0,99260,259,0
930,103,57,52,148,36,15,19,1,5,1,4,5,5.15,0.10067114093959731,0.3825503355704698,0.14423076923076922,0,0,0,0,0,0,0,0,0.08620689655172414,0,0,5871,148,1
932,27,60,60,12,0,6,5,1,0,1,1,1,4.5,0.46153846153846156,4.615384615384615,0.21428571428571427,0,0,0,0,0,0,0,0,0.0,0,0,1620,12,0
937,30,65,65,37,4,5,7,1,0,1,2,0,3.75,0.13157894736842105,1.7105263157894737,0.16129032258064516,0,0,0,0,0,0,1,0,0.0,0,0,1950,37,0
939,5199,70,70,271,2,75,319,1,0,1,2,8,16.246875,0.2757352941176471,0.25735294117647056,0.014423076923076924,0,0,1,0,1,0,1,0,0.0,0,1,363930,271,0
941,3724,70,70,273,0,62,119,3,0,1,4,4,31.033333333333335,0.22627737226277372,0.25547445255474455,0.01664429530201342,0,0,1,0,1,0,1,0,0.0,1,1,260680,273,0
943,1193,70,70,229,0,38,199,2,0,1,4,2,5.965,0.16521739130434782,0.30434782608695654,0.031825795644891124,0,0,0,0,1,0,1,0,0.0,0,0,83510,229,1
944,3563,70,70,271,0,58,281,1,0,1,4,7,12.634751773049645,0.21323529411764705,0.25735294117647056,0.01627384960718294,0,0,1,0,1,0,1,0,0.0,0,1,249410,271,0
949,4952,70,70,263,3,92,270,3,0,1,2,8,18.273062730627306,0.3484848484848485,0.26515151515151514,0.018574601251766607,0,0,1,0,1,0,1,0,0.0,1,1,346640,263,0
957,65,54,51,50,152,9,10,0,3,0,2,0,5.909090909090909,0.17647058823529413,1.0588235294117647,0.13636363636363635,0,1,0,0,0,0,0,0,0.05454545454545454,0,0,3510,0,1
958,1566,70,70,270,0,52,135,1,0,1,2,6,11.514705882352942,0.1918819188191882,0.25830258302583026,0.03318442884492661,0,0,0,0,1,0,1,0,0.0,0,1,109620,270,0
962,143,68,66,247,25,11,21,0,2,0,4,4,6.5,0.04435483870967742,0.27419354838709675,0.0763888888888889,0,1,0,0,0,0,0,0,0.028985507246376812,0,0,9724,0,0
971,1136,70,70,183,90,55,94,1,0,1,4,2,11.957894736842105,0.29891304347826086,0.3804347826086957,0.048372911169744945,0,0,0,0,1,0,1,0,0.0,0,1,79520,183,0
973,561,70,70,232,0,9,167,1,0,1,4,8,3.3392857142857144,0.03862660944206009,0.30042918454935624,0.01601423487544484,0,0,0,0,1,0,1,0,0.0,0,0,39270,232,0
974,11,65,65,0,271,6,2,0,0,0,4,7,3.6666666666666665,6.0,65.0,0.5,1,1,1,0,0,0,0,0,0.0,0,0,715,0,1
978,362,40,25,84,145,30,26,1,15,1,1,5,13.407407407407407,0.35294117647058826,0.47058823529411764,0.08264462809917356,0,0,0,0,0,0,0,1,0.36585365853658536,0,0,14480,84,1
980,252,70,70,273,0,23,28,1,0,1,1,1,8.689655172413794,0.08394160583941605,0.25547445255474455,0.09090909090909091,0,0,0,0,1,0,1,0,0.0,0,0,17640,273,0
983,6,27,27,186,6,1,6,0,0,0,3,1,0.8571428571428571,0.0053475935828877,0.1443850267379679,0.14285714285714285,0,1,0,1,0,1,1,1,0.0,0,0,162,0,0
985,899,70,70,271,2,31,143,1,0,1,4,4,6.243055555555555,0.11397058823529412,0.25735294117647056,0.034444444444444444,0,0,0,0,1,0,1,0,0.0,0,0,62930,271,0
986,153,70,70,180,12,10,24,1,0,1,4,7,6.12,0.055248618784530384,0.3867403314917127,0.06493506493506493,0,0,0,0,1,0,1,0,0.0,0,0,10710,180,0
987,7,70,70,112,131,3,2,1,0,1,4,4,2.3333333333333335,0.02654867256637168,0.6194690265486725,0.375,0,0,0,1,1,1,1,0,0.0,0,0,490,112,0
990,2205,70,70,262,9,81,135,2,0,1,2,0,16.21323529411765,0.30798479087452474,0.2661596958174905,0.03671804170444243,0,0,1,0,1,0,1,0,0.0,0,1,154350,262,0
992,73,70,70,178,0,10,15,1,0,1,4,7,4.5625,0.055865921787709494,0.39106145251396646,0.13513513513513514,0,0,0,1,1,0,1,0,0.0,0,0,5110,178,0
1003,7641,70,70,273,0,102,790,2,0,1,1,8,9.65992414664981,0.3722627737226277,0.25547445255474455,0.013347291285003926,0,0,1,0,1,0,1,0,0.0,0,1,534870,273,0
1006,328,66,60,140,38,26,27,1,6,1,4,5,11.714285714285714,0.18439716312056736,0.46808510638297873,0.0790273556231003,0,0,0,0,0,0,0,0,0.08955223880597014,0,0,21648,140,0
1007,8,60,60,0,174,5,1,0,0,0,4,7,4.0,5.0,60.0,0.5555555555555556,0,1,1,0,0,0,0,0,0.0,0,0,480,0,1
1011,1529,70,70,202,0,44,152,1,0,1,3,1,9.993464052287582,0.21674876847290642,0.3448275862068966,0.02875816993464052,0,0,0,0,1,0,1,0,0.0,0,1,107030,202,0
1012,73,12,12,227,1,2,33,1,0,1,4,4,2.1470588235294117,0.008771929824561403,0.05263157894736842,0.02702702702702703,0,0,0,1,0,1,1,1,0.0,0,0,876,227,1
1016,95,60,57,219,17,13,16,0,3,0,1,8,5.588235294117647,0.05909090909090909,0.2727272727272727,0.13541666666666666,0,1,0,1,0,0,0,0,0.04918032786885246,0,0,5700,0,0
1020,1564,70,62,259,13,46,181,1,8,1,3,2,8.593406593406593,0.17692307692307693,0.2692307692307692,0.02939297124600639,0,0,0,0,1,0,0,0,0.11267605633802817,0,1,109480,259,0
1022,2623,70,70,272,0,53,210,3,0,1,4,4,12.431279620853081,0.19413919413919414,0.2564102564102564,0.020198170731707318,0,0,1,0,1,0,1,0,0.0,1,1,183610,272,0
1024,3402,70,70,273,0,58,288,2,0,1,0,3,11.771626297577855,0.2116788321167883,0.25547445255474455,0.017043784895680283,0,0,1,0,1,0,1,0,0.0,0,1,238140,273,0
1027,2156,70,70,272,0,53,269,3,0,1,4,5,7.985185185185185,0.19413919413919414,0.2564102564102564,0.024571163653222067,0,0,1,0,1,0,1,0,0.0,1,1,150920,272,0
1028,339,70,70,116,131,18,88,1,0,1,1,6,3.808988764044944,0.15384615384615385,0.5982905982905983,0.052941176470588235,0,0,0,0,1,0,1,0,0.0,0,0,23730,116,0
1029,1545,70,70,242,31,67,111,2,0,1,1,1,13.794642857142858,0.2757201646090535,0.2880658436213992,0.04333764553686934,0,0,0,0,1,0,1,0,0.0,0,1,108150,242,0
1040,810,70,70,208,1,23,134,1,0,1,2,8,6.0,0.11004784688995216,0.3349282296650718,0.02836004932182491,0,0,0,0,1,0,1,0,0.0,0,0,56700,208,0
1042,37,63,62,2,26,2,6,1,1,1,2,6,5.285714285714286,0.6666666666666666,21.0,0.05263157894736842,0,0,1,0,0,1,0,0,0.015625,0,0,2331,2,1
1043,4975,70,70,273,0,83,345,1,0,1,1,7,14.378612716763005,0.3029197080291971,0.25547445255474455,0.016680064308681672,0,0,1,0,1,0,1,0,0.0,0,1,348250,273,0
1044,486,69,60,173,2,12,89,1,9,1,2,0,5.4,0.06896551724137931,0.39655172413793105,0.024640657084188913,0,0,0,0,0,0,0,0,0.12857142857142856,0,0,33534,173,0
1049,546,70,70,54,148,35,81,0,0,0,3,1,6.658536585365853,0.6363636363636364,1.2727272727272727,0.06398537477148081,0,1,1,0,1,0,1,0,0.0,0,0,38220,0,1
1055,4596,70,70,273,0,54,330,1,0,1,4,7,13.885196374622357,0.19708029197080293,0.25547445255474455,0.011746791385686317,0,0,1,0,1,0,1,0,0.0,0,1,321720,273,0
1058,948,70,70,261,2,23,111,1,0,1,1,5,8.464285714285714,0.08778625954198473,0.26717557251908397,0.02423603793466807,0,0,0,0,1,0,1,0,0.0,0,0,66360,261,0
1070,1533,70,70,273,0,54,380,1,0,1,4,7,4.0236220472440944,0.19708029197080293,0.25547445255474455,0.035202086049543675,0,0,0,0,1,0,1,0,0.0,0,1,107310,273,0
1073,13,60,60,187,43,3,3,0,0,0,4,4,3.25,0.015957446808510637,0.3191489361702128,0.21428571428571427,0,1,0,1,0,1,1,0,0.0,0,0,780,0,1
1075,4044,70,60,239,34,63,181,4,10,1,4,7,22.21978021978022,0.2625,0.2916666666666667,0.01557478368355995,0,0,1,0,1,0,0,0,0.14084507042253522,1,1,283080,239,0
1079,414,68,62,201,19,9,33,1,6,1,3,2,12.176470588235293,0.04455445544554455,0.33663366336633666,0.021686746987951807,0,0,0,0,0,0,0,0,0.08695652173913043,0,0,28152,201,1
1089,239,70,70,267,0,17,49,1,0,1,2,8,4.78,0.06343283582089553,0.26119402985074625,0.07083333333333333,0,0,0,0,1,0,1,0,0.0,0,0,16730,267,0
1094,4004,70,70,273,0,46,262,1,0,1,4,5,15.224334600760455,0.1678832116788321,0.25547445255474455,0.011485642946317104,0,0,1,0,1,0,1,0,0.0,0,1,280280,273,0
1096,480,70,70,179,6,33,72,1,0,1,3,6,6.575342465753424,0.18333333333333332,0.3888888888888889,0.06860706860706861,0,0,0,0,1,0,1,0,0.0,0,0,33600,179,0
1102,2656,70,63,215,58,53,181,2,7,1,4,4,14.593406593406593,0.24537037037037038,0.32407407407407407,0.019947308995107264,0,0,1,0,1,0,0,0,0.09859154929577464,0,1,185920,215,0
1108,65,41,41,204,67,2,46,1,0,1,4,7,1.3829787234042554,0.00975609756097561,0.2,0.030303030303030304,0,0,0,1,0,1,1,1,0.0,0,0,2665,204,0
1109,5,62,62,0,262,1,1,1,0,1,4,5,2.5,1.0,62.0,0.16666666666666666,1,0,0,0,0,1,0,0,0.0,0,0,310,0,1
1111,524,70,60,132,129,15,33,1,10,1,2,0,15.411764705882353,0.11278195488721804,0.5263157894736842,0.02857142857142857,0,0,0,0,1,0,0,0,0.14084507042253522,0,0,36680,132,0
1116,13,6,6,60,0,1,11,0,0,0,1,6,1.0833333333333333,0.01639344262295082,0.09836065573770492,0.07142857142857142,0,1,0,1,0,1,1,1,0.0,0,0,78,0,1
1118,49,70,70,180,33,12,7,1,0,1,2,0,6.125,0.06629834254143646,0.3867403314917127,0.24,0,0,0,1,1,0,1,0,0.0,0,0,3430,180,0
1119,2151,70,70,68,0,37,79,1,0,1,2,1,26.8875,0.5362318840579711,1.0144927536231885,0.017193308550185873,0,0,1,0,1,0,1,0,0.0,0,0,150570,68,1
1120,76,61,60,258,1,15,29,1,1,1,2,0,2.533333333333333,0.05791505791505792,0.23552123552123552,0.19480519480519481,0,0,0,1,0,0,1,0,0.016129032258064516,0,0,4636,258,0
1123,368,70,70,116,131,17,85,1,0,1,3,5,4.27906976744186,0.1452991452991453,0.5982905982905983,0.04607046070460705,0,0,0,0,1,0,1,0,0.0,0,0,25760,116,0
1128,27,70,70,22,0,1,20,0,0,0,2,8,1.2857142857142858,0.043478260869565216,3.0434782608695654,0.03571428571428571,0,1,0,0,1,1,0,0,0.0,0,0,1890,0,1
1129,411,70,70,254,18,23,64,1,0,1,2,6,6.323076923076923,0.09019607843137255,0.27450980392156865,0.055825242718446605,0,0,0,0,1,0,1,0,0.0,0,0,28770,254,0
1131,3133,70,70,272,0,43,200,1,0,1,3,1,15.587064676616915,0.1575091575091575,0.2564102564102564,0.01372048500319081,0,0,1,0,1,0,1,0,0.0,0,0,219310,272,0
1132,177,70,70,260,11,11,53,1,0,1,4,8,3.2777777777777777,0.0421455938697318,0.2681992337164751,0.06179775280898876,0,0,0,0,1,0,1,0,0.0,0,0,12390,260,0
1133,81,70,70,229,40,18,8,0,0,0,4,2,9.0,0.0782608695652174,0.30434782608695654,0.21951219512195122,0,1,0,1,1,0,1,0,0.0,0,0,5670,0,0
1138,36,60,60,81,189,10,10,0,0,0,4,7,3.272727272727273,0.12195121951219512,0.7317073170731707,0.2702702702702703,1,1,0,1,0,0,1,0,0.0,0,0,2160,0,0
1144,1685,70,64,112,75,47,117,2,6,1,2,6,14.279661016949152,0.415929203539823,0.6194690265486725,0.027876631079478055,0,0,1,0,1,0,0,0,0.08450704225352113,0,1,117950,112,0
1148,2728,70,70,272,0,58,225,2,0,1,3,5,12.070796460176991,0.21245421245421245,0.2564102564102564,0.021253206302674972,0,0,1,0,1,0,1,0,0.0,0,1,190960,272,0
1151,74,31,26,118,152,8,26,2,5,1,4,7,2.740740740740741,0.06722689075630252,0.2605042016806723,0.10666666666666667,0,0,0,0,0,0,0,1,0.15625,0,0,2294,118,0
1152,46,64,63,85,158,8,3,0,1,0,4,4,11.5,0.09302325581395349,0.7441860465116279,0.1702127659574468,0,1,0,0,0,0,1,0,0.015384615384615385,0,0,2944,0,1
1154,137,68,65,114,3,11,21,1,3,1,1,1,6.2272727272727275,0.09565217391304348,0.591304347826087,0.07971014492753623,0,0,0,0,0,0,0,0,0.043478260869565216,0,0,9316,114,1
1156,70,70,70,147,81,12,11,1,0,1,3,5,5.833333333333333,0.08108108108108109,0.47297297297297297,0.16901408450704225,0,0,0,0,1,0,1,0,0.0,0,0,4900,147,0
1159,10,60,60,180,40,6,5,1,0,1,4,5,1.6666666666666667,0.03314917127071823,0.3314917127071823,0.5454545454545454,0,0,0,1,0,0,1,0,0.0,0,0,600,180,0
1161,4978,70,70,273,0,68,358,1,0,1,2,6,13.866295264623956,0.24817518248175183,0.25547445255474455,0.013657360915846555,0,0,1,0,1,0,1,0,0.0,0,1,348460,273,0
1162,1348,70,68,272,1,44,124,1,2,1,3,4,10.784,0.16117216117216118,0.2564102564102564,0.03261675315048184,0,0,0,0,1,0,0,0,0.028169014084507043,0,1,94360,272,0
1163,42,54,53,86,185,10,16,1,1,1,3,5,2.4705882352941178,0.11494252873563218,0.6206896551724138,0.23255813953488372,1,0,0,0,0,0,1,0,0.01818181818181818,0,0,2268,86,0
1165,9,11,11,153,28,1,8,0,0,0,2,0,1.0,0.006493506493506494,0.07142857142857142,0.1,0,1,0,1,0,1,1,1,0.0,0,0,99,0,0
1169,1896,70,70,272,0,36,100,1,0,1,2,8,18.77227722772277,0.13186813186813187,0.2564102564102564,0.018977332630469163,0,0,0,0,1,0,1,0,0.0,0,0,132720,272,0
1170,3815,70,70,270,3,92,295,1,0,1,2,0,12.888513513513514,0.33948339483394835,0.25830258302583026,0.02410901467505241,0,0,1,0,1,0,1,0,0.0,0,1,267050,270,0
1173,133,70,69,271,0,11,49,0,1,0,3,4,2.66,0.04044117647058824,0.25735294117647056,0.08208955223880597,0,1,0,0,1,0,1,0,0.014084507042253521,0,0,9310,0,0
1177,5524,70,70,273,0,86,428,2,0,1,4,2,12.876456876456876,0.31386861313868614,0.25547445255474455,0.015565610859728506,0,0,1,0,1,0,1,0,0.0,0,1,386680,273,0
1180,11,40,40,0,169,4,2,0,0,0,2,6,3.6666666666666665,4.0,40.0,0.3333333333333333,0,1,1,0,0,0,0,1,0.0,0,0,440,0,1
1189,465,70,70,141,1,16,64,1,0,1,4,7,7.153846153846154,0.11267605633802817,0.49295774647887325,0.034334763948497854,0,0,0,0,1,0,1,0,0.0,0,0,32550,141,0
1194,1869,70,70,262,0,47,168,1,0,1,2,0,11.059171597633137,0.17870722433460076,0.2661596958174905,0.025133689839572194,0,0,0,0,1,0,1,0,0.0,0,1,130830,262,0
1195,1156,70,70,82,0,37,83,1,0,1,2,6,13.761904761904763,0.4457831325301205,0.8433734939759037,0.03197925669835782,0,0,1,0,1,0,1,0,0.0,0,0,80920,82,0
1199,20,6,6,243,11,1,19,2,0,1,3,6,1.0,0.004098360655737705,0.02459016393442623,0.047619047619047616,0,0,0,1,0,1,1,1,0.0,0,0,120,243,0
1205,365,45,13,108,22,16,50,1,32,1,3,1,7.1568627450980395,0.14678899082568808,0.41284403669724773,0.04371584699453552,0,0,0,0,0,0,0,1,0.6956521739130435,0,0,16425,108,1
1214,62,70,70,180,12,11,15,1,0,1,3,4,3.875,0.06077348066298342,0.3867403314917127,0.1746031746031746,0,0,0,1,1,0,1,0,0.0,0,0,4340,180,0
1217,1600,70,70,268,4,48,264,1,0,1,1,8,6.037735849056604,0.17843866171003717,0.26022304832713755,0.029981261711430358,0,0,0,0,1,0,1,0,0.0,0,1,112000,268,0
1219,98,60,60,116,33,17,25,1,0,1,2,8,3.769230769230769,0.1452991452991453,0.5128205128205128,0.1717171717171717,0,0,0,0,0,0,1,0,0.0,0,0,5880,116,0
1222,2346,70,70,270,2,52,245,3,0,1,4,8,9.536585365853659,0.1918819188191882,0.25830258302583026,0.022155943757988922,0,0,1,0,1,0,1,0,0.0,1,1,164220,270,0
1223,23,60,60,0,3,4,2,1,0,1,4,5,7.666666666666667,4.0,60.0,0.16666666666666666,0,0,1,0,0,0,0,0,0.0,0,0,1380,0,1
1227,34,70,70,37,25,6,6,1,0,1,4,8,4.857142857142857,0.15789473684210525,1.8421052631578947,0.17142857142857143,0,0,0,0,1,0,1,0,0.0,0,0,2380,37,0
1229,2717,70,70,273,0,49,352,1,0,1,4,2,7.696883852691218,0.17883211678832117,0.25547445255474455,0.018027961736571008,0,0,1,0,1,0,1,0,0.0,0,1,190190,273,0
1231,2065,70,66,263,0,62,194,1,4,1,4,4,10.58974358974359,0.23484848484848486,0.26515151515151514,0.030009680542110357,0,0,1,0,1,0,0,0,0.056338028169014086,0,1,144550,263,0
1243,1242,70,70,270,0,33,143,3,0,1,3,2,8.625,0.12177121771217712,0.25830258302583026,0.02654867256637168,0,0,0,0,1,0,1,0,0.0,1,0,86940,270,0
1244,1316,70,70,222,51,19,117,0,0,0,3,1,11.152542372881356,0.08520179372197309,0.31390134529147984,0.01442672741078208,0,1,0,0,1,0,1,0,0.0,0,0,92120,0,0
1245,442,70,60,245,5,16,78,1,10,1,4,7,5.594936708860759,0.06504065040650407,0.2845528455284553,0.03611738148984198,0,0,0,0,1,0,0,0,0.14084507042253522,0,0,30940,245,0
1246,1109,70,70,273,0,42,205,1,0,1,4,2,5.383495145631068,0.15328467153284672,0.25547445255474455,0.03783783783783784,0,0,0,0,1,0,1,0,0.0,0,0,77630,273,0
1261,1270,70,70,273,0,43,110,1,0,1,4,2,11.441441441441441,0.15693430656934307,0.25547445255474455,0.03383162863886703,0,0,0,0,1,0,1,0,0.0,0,0,88900,273,0
1262,33,4,4,237,5,1,20,1,0,1,1,8,1.5714285714285714,0.004201680672268907,0.01680672268907563,0.029411764705882353,0,0,0,1,0,1,1,1,0.0,0,0,132,237,1
1266,95,61,60,124,57,7,13,1,1,1,2,1,6.785714285714286,0.056,0.488,0.07291666666666667,0,0,0,0,0,0,1,0,0.016129032258064516,0,0,5795,124,1
1268,31,48,48,12,174,5,7,1,0,1,4,7,3.875,0.38461538461538464,3.6923076923076925,0.15625,0,0,0,0,0,0,0,0,0.0,0,0,1488,12,1
1271,694,70,70,189,0,41,70,1,0,1,4,7,9.774647887323944,0.21578947368421053,0.3684210526315789,0.058992805755395686,0,0,0,0,1,0,1,0,0.0,0,0,48580,189,1
1272,34,3,3,105,14,1,26,0,0,0,1,1,1.2592592592592593,0.009433962264150943,0.02830188679245283,0.02857142857142857,0,1,0,1,0,1,1,1,0.0,0,0,102,0,0
1274,855,70,70,257,0,31,82,2,0,1,2,8,10.301204819277109,0.12015503875968993,0.2713178294573643,0.036214953271028034,0,0,0,0,1,0,1,0,0.0,0,0,59850,257,0
1277,824,70,70,261,9,39,116,2,0,1,3,1,7.042735042735043,0.14885496183206107,0.26717557251908397,0.04727272727272727,0,0,0,0,1,0,1,0,0.0,0,0,57680,261,0
1286,1634,70,70,243,4,46,171,1,0,1,4,8,9.5,0.1885245901639344,0.28688524590163933,0.028134556574923548,0,0,0,0,1,0,1,0,0.0,0,1,114380,243,0
1293,86,21,21,63,194,4,65,1,0,1,3,4,1.303030303030303,0.0625,0.328125,0.04597701149425287,1,0,0,0,0,0,1,1,0.0,0,0,1806,63,1
1297,30,63,63,122,11,3,10,1,0,1,4,4,2.727272727272727,0.024390243902439025,0.5121951219512195,0.0967741935483871,0,0,0,1,0,1,1,0,0.0,0,0,1890,122,0
1300,1183,70,70,272,1,53,157,4,0,1,3,2,7.487341772151899,0.19413919413919414,0.2564102564102564,0.044763513513513514,0,0,0,0,1,0,1,0,0.0,1,1,82810,272,0
1307,383,70,70,262,11,24,44,3,0,1,2,6,8.511111111111111,0.09125475285171103,0.2661596958174905,0.0625,0,0,0,0,1,0,1,0,0.0,1,0,26810,262,0
1308,14,6,1,83,163,3,5,1,5,1,1,8,2.3333333333333335,0.03571428571428571,0.07142857142857142,0.2,0,0,0,1,0,1,0,1,0.7142857142857143,0,0,84,83,1
1309,511,68,60,60,213,26,39,2,8,1,3,6,12.775,0.4262295081967213,1.1147540983606556,0.05078125,1,0,1,0,0,0,0,0,0.11594202898550725,0,0,34748,60,0
1311,48,70,70,6,221,12,3,1,0,1,4,7,12.0,1.7142857142857142,10.0,0.24489795918367346,1,0,0,0,1,0,0,0,0.0,0,0,3360,6,1
1313,29,70,70,20,0,3,18,0,0,0,1,6,1.5263157894736843,0.14285714285714285,3.3333333333333335,0.1,0,1,0,0,1,1,0,0,0.0,0,0,2030,0,1
1315,30,60,60,16,205,5,2,1,0,1,1,8,10.0,0.29411764705882354,3.5294117647058822,0.16129032258064516,1,0,0,0,0,0,0,0,0.0,0,0,1800,16,0
1316,2058,70,70,181,0,47,246,1,0,1,2,8,8.331983805668017,0.25824175824175827,0.38461538461538464,0.022826614861583293,0,0,1,0,1,0,1,0,0.0,0,1,144060,181,1
1319,827,70,60,54,64,40,39,2,10,1,3,1,20.675,0.7272727272727273,1.2727272727272727,0.04830917874396135,0,0,1,0,1,0,0,0,0.14084507042253522,0,0,57890,54,1
1321,8940,70,52,273,0,99,381,1,18,1,2,0,23.403141361256544,0.3613138686131387,0.25547445255474455,0.011072586958953138,0,0,1,0,1,0,0,0,0.2535211267605634,0,1,625800,273,0
1334,790,70,70,177,2,24,143,1,0,1,4,7,5.486111111111111,0.1348314606741573,0.39325842696629215,0.03034134007585335,0,0,0,0,1,0,1,0,0.0,0,0,55300,177,1
1336,1998,70,70,208,0,43,139,1,0,1,2,1,14.271428571428572,0.20574162679425836,0.3349282296650718,0.021510755377688845,0,0,1,0,1,0,1,0,0.0,0,0,139860,208,0
1342,82,70,70,268,0,19,41,1,0,1,3,6,1.9523809523809523,0.07063197026022305,0.26022304832713755,0.2289156626506024,0,0,0,1,1,0,1,0,0.0,0,0,5740,268,0
1353,995,68,42,267,6,48,124,1,26,1,0,1,7.96,0.1791044776119403,0.2537313432835821,0.04819277108433735,0,0,0,0,0,0,0,0,0.37681159420289856,0,1,67660,267,0
1365,150,48,42,87,185,16,45,0,6,0,4,2,3.260869565217391,0.18181818181818182,0.5454545454545454,0.10596026490066225,1,1,0,0,0,0,0,0,0.12244897959183673,0,0,7200,0,0
1368,1179,70,70,272,0,43,151,2,0,1,1,1,7.756578947368421,0.1575091575091575,0.2564102564102564,0.036440677966101696,0,0,0,0,1,0,1,0,0.0,0,0,82530,272,0
1369,251,50,35,95,176,23,27,1,15,1,1,1,8.964285714285714,0.23958333333333334,0.5208333333333334,0.09126984126984126,0,0,0,0,0,0,0,0,0.29411764705882354,0,0,12550,95,0
1372,11,60,60,0,73,5,1,0,0,0,2,8,5.5,5.0,60.0,0.4166666666666667,0,1,1,0,0,0,0,0,0.0,0,0,660,0,0
1375,8,9,9,123,119,1,4,1,0,1,4,7,1.6,0.008064516129032258,0.07258064516129033,0.1111111111111111,0,0,0,1,0,1,1,1,0.0,0,0,72,123,1
1378,49,60,60,51,49,4,17,1,0,1,4,7,2.7222222222222223,0.07692307692307693,1.1538461538461537,0.08,0,0,0,0,0,0,1,0,0.0,0,0,2940,51,0
1379,2892,70,70,272,0,61,328,1,0,1,1,1,8.790273556231003,0.22344322344322345,0.2564102564102564,0.021085378499827168,0,0,1,0,1,0,1,0,0.0,0,1,202440,272,0
1383,201,70,69,53,0,22,27,1,1,1,4,8,7.178571428571429,0.4074074074074074,1.2962962962962963,0.10891089108910891,0,0,0,0,1,0,1,0,0.014084507042253521,0,0,14070,53,0
1384,13342,70,60,244,29,84,304,3,10,1,4,7,43.74426229508197,0.34285714285714286,0.2857142857142857,0.006295435809038447,0,0,1,0,1,0,0,0,0.14084507042253522,1,1,933940,244,0
1385,11,35,35,120,108,1,7,0,0,0,1,7,1.375,0.008264462809917356,0.2892561983471074,0.08333333333333333,0,1,0,1,0,1,1,1,0.0,0,0,385,0,1
1386,3340,70,70,244,0,84,263,2,0,1,3,6,12.651515151515152,0.34285714285714286,0.2857142857142857,0.025142173002095182,0,0,1,0,1,0,1,0,0.0,0,1,233800,244,0
1389,2261,70,70,268,1,78,147,2,0,1,2,8,15.277027027027026,0.2899628252788104,0.26022304832713755,0.034482758620689655,0,0,1,0,1,0,1,0,0.0,0,1,158270,268,1
1390,3526,70,70,268,2,38,281,1,0,1,2,0,12.50354609929078,0.1412639405204461,0.26022304832713755,0.010774028919761838,0,0,1,0,1,0,1,0,0.0,0,0,246820,268,0
1395,1653,70,70,272,0,49,151,1,0,1,2,0,10.875,0.1794871794871795,0.2564102564102564,0.02962515114873035,0,0,0,0,1,0,1,0,0.0,0,1,115710,272,0
1401,12,32,32,88,27,1,8,0,0,0,4,4,1.3333333333333333,0.011235955056179775,0.3595505617977528,0.07692307692307693,0,1,0,1,0,1,1,1,0.0,0,0,384,0,0
1403,7,40,40,44,13,1,6,0,0,0,4,7,1.0,0.022222222222222223,0.8888888888888888,0.125,0,1,0,1,0,1,1,1,0.0,0,0,280,0,1
